정류소ID,업체명,노선번호,노선유형,전체 승차 건수,초승 건수,환승 건수,전체 하차 건수,하차 건수,미태그 건수,정류장유형,환승역타입,위치(동),쉘터,BIS설치여부,LED,LCD,LED+LCD복합형,알뜰형,임대형(음성),lon,lat,정류소/정류장명,TMST_00,TMST_01,TMST_02,TMST_03,TMST_04,TMST_05,TMST_06,TMST_07,TMST_08,TMST_09,TMST_10,TMST_11,TMST_12,TMST_13,TMST_14,TMST_15,TMST_16,TMST_17,TMST_18,TMST_19,TMST_20,TMST_21,TMST_22,TMST_23
201000055,수원여객,80,일반형시내버스,908,810,98,2877,2877,0,시내,일반,경기도 수원시 권선1동,,1.0,,1.0,,,,127.029815,37.25675503,농수산물시장,200.39,162.70000000000002,131.36,123.67000000000002,150.95,190.14,296.79,511.92,670.93,645.0999999999999,641.21,684.02,715.9300000000001,719.33,756.49,778.0899999999999,810.58,853.9000000000001,915.83,755.52,578.46,511.34,408.99,283.53000000000003
201000055,용남고속,99_2,일반형시내버스,317,267,50,1115,1115,0,시내,일반,경기도 수원시 권선1동,,1.0,,1.0,,,,127.029815,37.25675503,농수산물시장,200.39,162.70000000000002,131.36,123.67000000000002,150.95,190.14,296.79,511.92,670.93,645.0999999999999,641.21,684.02,715.9300000000001,719.33,756.49,778.0899999999999,810.58,853.9000000000001,915.83,755.52,578.46,511.34,408.99,283.53000000000003
201000064,남양여객,400,일반형시내버스,485,453,32,728,728,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9867233,37.25265616,고색파출소.종합공구단지,258.0,213.0,157.0,147.0,162.0,264.0,490.0,1363.0,2170.0,1690.0,1657.0,1720.0,1880.0,1863.0,1772.0,1789.0,1765.0,1878.0,1881.0,1260.0,1018.0,814.0,596.0,377.0
201000064,경기고속,700_2,일반형시내버스,469,427,42,2114,2114,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9867233,37.25265616,고색파출소.종합공구단지,258.0,213.0,157.0,147.0,162.0,264.0,490.0,1363.0,2170.0,1690.0,1657.0,1720.0,1880.0,1863.0,1772.0,1789.0,1765.0,1878.0,1881.0,1260.0,1018.0,814.0,596.0,377.0
201000064,수원여객,16,일반형시내버스,677,618,59,5294,5294,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9867233,37.25265616,고색파출소.종합공구단지,258.35,213.29,157.48000000000002,147.6,162.66,264.72,490.83,1363.79,2170.6200000000003,1690.6699999999998,1657.4,1720.53,1880.53,1863.8,1772.94,1789.7799999999995,1765.87,1878.11,1881.65,1260.02,1018.19,814.81,596.3399999999999,377.74
201000064,오산교통,46,일반형시내버스,20,18,2,116,116,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9867233,37.25265616,고색파출소.종합공구단지,258.35,213.29,157.48000000000002,147.6,162.66,264.72,490.83,1363.79,2170.6200000000003,1690.6699999999998,1657.4,1720.53,1880.53,1863.8,1772.94,1789.7799999999995,1765.87,1878.11,1881.65,1260.02,1018.19,814.81,596.3399999999999,377.74
201000064,제부여객,1004,좌석형시내버스,101,88,13,317,317,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9867233,37.25265616,고색파출소.종합공구단지,258.35,213.29,157.48000000000002,147.6,162.66,264.72,490.83,1363.79,2170.6200000000003,1690.6699999999998,1657.4,1720.53,1880.53,1863.8,1772.94,1789.7799999999995,1765.87,1878.11,1881.65,1260.02,1018.19,814.81,596.3399999999999,377.74
201000073,수원여객,11_1,일반형시내버스,6,6,0,25,25,0,"시내,마을",일반,경기도 수원시 입북동,,,,,,,,126.95123390000002,37.29475499,큰갓띠,136.0,144.0,121.0,119.0,119.0,137.0,170.0,196.0,193.0,157.0,151.0,147.0,146.0,146.0,151.0,159.0,175.0,195.0,197.0,182.0,171.0,165.0,157.0,147.0
201000076,성우운수(주),909,좌석형시내버스,38,32,6,410,410,0,시내,일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9604957,37.29161651,입북동입구,144.0,128.0,85.0,72.0,88.0,197.0,402.0,544.0,678.0,593.0,603.0,631.0,657.0,693.0,709.0,741.0,805.0,950.0,1106.0,806.0,517.0,434.0,325.0,211.0
201000076,경원여객,110,좌석형시내버스,533,498,35,678,678,0,시내,일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9604957,37.29161651,입북동입구,144.0,128.0,85.0,72.0,88.0,197.0,402.0,544.0,678.0,593.0,603.0,631.0,657.0,693.0,709.0,741.0,805.0,950.0,1106.0,806.0,517.0,434.0,325.0,211.0
201000076,태화상운,707,좌석형시내버스,35,31,4,297,297,0,시내,일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9604957,37.29161651,입북동입구,144.82999999999998,128.0,85.45,72.61999999999999,88.86999999999999,197.82,402.13,544.74,678.4300000000001,593.6500000000001,603.1,631.95,657.2,693.1299999999999,709.83,741.19,805.87,950.41,1106.71,806.83,517.42,434.04,325.83,211.21
201000077,성우운수(주),909,좌석형시내버스,422,274,148,1089,1089,0,"시내,시외",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9432293,37.29368584,대명고등학교,175.0,131.0,87.0,76.0,92.0,251.0,533.0,819.0,893.0,737.0,758.0,791.0,776.0,799.0,862.0,996.0,1217.0,1435.0,1309.0,932.0,667.0,520.0,370.0,261.0
201000077,경원여객,110,좌석형시내버스,70,48,22,402,402,0,"시내,시외",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9432293,37.29368584,대명고등학교,175.0,131.0,87.0,76.0,92.0,251.0,533.0,819.0,893.0,737.0,758.0,791.0,776.0,799.0,862.0,996.0,1217.0,1435.0,1309.0,932.0,667.0,520.0,370.0,261.0
201000077,용남고속,123D,맞춤형시내버스,570,79,491,47,47,0,"시내,시외",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9432293,37.29368584,대명고등학교,175.2,131.7,87.7,76.18,92.71,251.35,533.1,819.2700000000001,893.75,737.24,758.81,791.3499999999999,776.9000000000001,799.8,862.35,996.21,1217.25,1435.15,1309.4299999999998,932.6,667.5799999999999,520.26,370.83,261.65
201000077,태화상운,707,좌석형시내버스,182,158,24,932,932,0,"시내,시외",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9432293,37.29368584,대명고등학교,175.2,131.7,87.7,76.18,92.71,251.35,533.1,819.2700000000001,893.75,737.24,758.81,791.3499999999999,776.9000000000001,799.8,862.35,996.21,1217.25,1435.15,1309.4299999999998,932.6,667.5799999999999,520.26,370.83,261.65
201000078,성우운수(주),909,좌석형시내버스,517,310,207,415,415,0,"시내,마을",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9609189,37.29198538,입북동입구,144.0,128.0,85.0,72.0,88.0,197.0,402.0,544.0,678.0,593.0,603.0,631.0,657.0,693.0,709.0,741.0,805.0,950.0,1106.0,806.0,517.0,434.0,325.0,211.0
201000078,경원여객,110,좌석형시내버스,543,400,143,2144,2144,0,"시내,마을",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9609189,37.29198538,입북동입구,144.0,128.0,85.0,72.0,88.0,197.0,402.0,544.0,678.0,593.0,603.0,631.0,657.0,693.0,709.0,741.0,805.0,950.0,1106.0,806.0,517.0,434.0,325.0,211.0
201000078,용남고속,123D,맞춤형시내버스,1,1,0,0,0,0,"시내,마을",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9609189,37.29198538,입북동입구,144.82999999999998,128.0,85.45,72.61999999999999,88.86999999999999,197.82,402.13,544.74,678.4300000000001,593.6500000000001,603.1,631.95,657.2,693.1299999999999,709.83,741.19,805.87,950.41,1106.71,806.83,517.42,434.04,325.83,211.21
201000078,태화상운,707,좌석형시내버스,269,173,96,171,171,0,"시내,마을",일반,경기도 수원시 입북동,1.0,1.0,1.0,,,,,126.9609189,37.29198538,입북동입구,144.82999999999998,128.0,85.45,72.61999999999999,88.86999999999999,197.82,402.13,544.74,678.4300000000001,593.6500000000001,603.1,631.95,657.2,693.1299999999999,709.83,741.19,805.87,950.41,1106.71,806.83,517.42,434.04,325.83,211.21
201000110,성남시내버스(주),4000,직행좌석형시내버스,49,49,0,3,3,0,시내,일반,경기도 수원시 권선1동,1.0,1.0,,,1.0,,,127.0274597,37.25887369,수원가구거리,94.0,73.0,58.0,48.0,44.0,52.0,94.0,156.0,216.0,237.0,242.0,261.0,286.0,290.0,305.0,316.0,330.0,343.0,360.0,316.0,255.0,212.0,177.0,125.0
201000110,오산교통,202,일반형시내버스,1700,1664,36,1997,1997,0,시내,일반,경기도 수원시 권선1동,1.0,1.0,,,1.0,,,127.0274597,37.25887369,수원가구거리,94.0,73.94,58.05,48.07,44.010000000000005,52.42,94.35,156.81,216.65,237.6,242.06,261.34,286.02,290.94,305.29,316.67,330.68,343.23,360.73,316.17999999999995,255.08,212.16,177.18,125.24
201000116,성우운수(주),909,좌석형시내버스,2444,2009,435,3310,3310,0,"시내,마을",일반,경기도 수원시 구운동,,1.0,1.0,,,,,126.9708633,37.28290668,서수원버스터미널,200.0,146.0,106.0,90.0,98.0,177.0,319.0,591.0,785.0,768.0,914.0,1070.0,1210.0,1215.0,1253.0,1285.0,1343.0,1449.0,1483.0,1221.0,920.0,703.0,479.0,309.0
201000116,경원여객,110,좌석형시내버스,4471,3791,680,3481,3481,0,"시내,마을",일반,경기도 수원시 구운동,,1.0,1.0,,,,,126.9708633,37.28290668,서수원버스터미널,200.0,146.0,106.0,90.0,98.0,177.0,319.0,591.0,785.0,768.0,914.0,1070.0,1210.0,1215.0,1253.0,1285.0,1343.0,1449.0,1483.0,1221.0,920.0,703.0,479.0,309.0
201000116,용남고속,123D,맞춤형시내버스,19,19,0,19,19,0,"시내,마을",일반,경기도 수원시 구운동,,1.0,1.0,,,,,126.9708633,37.28290668,서수원버스터미널,200.81,146.42000000000002,106.75,90.57,98.02,177.44,319.44,591.87,785.77,768.06,914.15,1070.12,1210.23,1215.27,1253.02,1285.9699999999998,1343.6799999999998,1449.9699999999998,1483.56,1221.4399999999998,920.97,703.9799999999999,479.33,309.96
201000116,태화상운,707,좌석형시내버스,198,148,50,2220,2220,0,"시내,마을",일반,경기도 수원시 구운동,,1.0,1.0,,,,,126.9708633,37.28290668,서수원버스터미널,200.81,146.42000000000002,106.75,90.57,98.02,177.44,319.44,591.87,785.77,768.06,914.15,1070.12,1210.23,1215.27,1253.02,1285.9699999999998,1343.6799999999998,1449.9699999999998,1483.56,1221.4399999999998,920.97,703.9799999999999,479.33,309.96
201000122,대원고속,1009,직행좌석형시내버스,95,21,74,1223,1223,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9758924,37.25061587,고색동태산아파트.도로교통관리사업소,180.0,191.0,119.0,106.0,113.0,222.0,432.0,534.0,742.0,583.0,593.0,631.0,679.0,684.0,735.0,717.0,749.0,790.0,790.0,608.0,503.0,404.0,315.0,258.0
201000122,경기고속,720_2,일반형시내버스,626,363,263,3253,3253,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9758924,37.25061587,고색동태산아파트.도로교통관리사업소,180.0,191.0,119.0,106.0,113.0,222.0,432.0,534.0,742.0,583.0,593.0,631.0,679.0,684.0,735.0,717.0,749.0,790.0,790.0,608.0,503.0,404.0,315.0,258.0
201000122,용남고속,99_2,일반형시내버스,79,14,65,864,864,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9758924,37.25061587,고색동태산아파트.도로교통관리사업소,180.25,191.04,119.05,106.36,113.29,222.54,432.0,534.01,742.3800000000001,583.27,593.9200000000001,631.62,679.37,684.58,735.94,717.4000000000001,749.86,790.6099999999999,790.5999999999999,608.22,503.84,404.86,315.16,258.06
201000125,대원고속,1009,직행좌석형시내버스,54,40,14,4,4,0,"시내,마을",일반,경기도 수원시 서둔동,1.0,1.0,1.0,,,,,126.9738658,37.2571992,권선구청.한봄고등학교,71.0,56.0,38.0,35.0,40.0,88.0,177.0,430.0,600.0,446.0,442.0,489.0,510.0,525.0,542.0,532.0,547.0,606.0,579.0,423.0,319.0,239.0,163.0,100.0
201000125,(주)용남고속버스라인,3003,직행좌석형시내버스,2688,2071,617,2791,2791,0,"시내,마을",일반,경기도 수원시 서둔동,1.0,1.0,1.0,,,,,126.9738658,37.2571992,권선구청.한봄고등학교,71.0,56.0,38.0,35.0,40.0,88.0,177.0,430.0,600.0,446.0,442.0,489.0,510.0,525.0,542.0,532.0,547.0,606.0,579.0,423.0,319.0,239.0,163.0,100.0
201000125,용남고속,88,일반형시내버스,619,496,123,373,373,0,"시내,마을",일반,경기도 수원시 서둔동,1.0,1.0,1.0,,,,,126.9738658,37.2571992,권선구청.한봄고등학교,71.55,56.96,38.74,35.15,40.85,88.22999999999999,177.52999999999997,430.07,600.24,446.7699999999999,442.9500000000001,489.48,510.04,525.3299999999999,542.5,532.6200000000001,547.8700000000001,606.14,579.96,423.73,319.85,239.5,163.47,100.2
201000125,용남고속,88_1,일반형시내버스,899,672,227,272,272,0,"시내,마을",일반,경기도 수원시 서둔동,1.0,1.0,1.0,,,,,126.9738658,37.2571992,권선구청.한봄고등학교,71.55,56.96,38.74,35.15,40.85,88.22999999999999,177.52999999999997,430.07,600.24,446.7699999999999,442.9500000000001,489.48,510.04,525.3299999999999,542.5,532.6200000000001,547.8700000000001,606.14,579.96,423.73,319.85,239.5,163.47,100.2
201000126,대원고속,1009,직행좌석형시내버스,1227,806,421,442,442,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.976283,37.25060971,도로교통관리사업소,180.0,191.0,119.0,106.0,113.0,222.0,432.0,534.0,742.0,583.0,593.0,631.0,679.0,684.0,735.0,717.0,749.0,790.0,790.0,608.0,503.0,404.0,315.0,258.0
201000126,경기고속,720_2,일반형시내버스,2866,2299,567,1356,1356,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.976283,37.25060971,도로교통관리사업소,180.0,191.0,119.0,106.0,113.0,222.0,432.0,534.0,742.0,583.0,593.0,631.0,679.0,684.0,735.0,717.0,749.0,790.0,790.0,608.0,503.0,404.0,315.0,258.0
201000126,용남고속,99_2,일반형시내버스,953,745,208,244,244,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.976283,37.25060971,도로교통관리사업소,180.25,191.04,119.05,106.36,113.29,222.54,432.0,534.01,742.3800000000001,583.27,593.9200000000001,631.62,679.37,684.58,735.94,717.4000000000001,749.86,790.6099999999999,790.5999999999999,608.22,503.84,404.86,315.16,258.06
201000130,대원고속,1007,직행좌석형시내버스,30,25,5,270,270,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.9692803,37.24022905,청구1차아파트,286.0,242.0,184.0,157.0,157.0,195.0,303.0,546.0,851.0,626.0,617.0,714.0,882.0,798.0,741.0,747.0,807.0,906.0,1012.0,825.0,682.0,583.0,491.0,399.0
201000130,경기고속,720_2,일반형시내버스,1525,1266,259,5214,5214,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.9692803,37.24022905,청구1차아파트,286.0,242.0,184.0,157.0,157.0,195.0,303.0,546.0,851.0,626.0,617.0,714.0,882.0,798.0,741.0,747.0,807.0,906.0,1012.0,825.0,682.0,583.0,491.0,399.0
201000130,용남고속,123A,맞춤형시내버스,115,92,23,113,113,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.9692803,37.24022905,청구1차아파트,286.32,242.63,184.22,157.59,157.91,195.81,303.92,546.41,851.87,626.1,617.14,714.76,882.6499999999999,798.91,741.4399999999999,747.72,807.96,906.67,1012.32,825.99,682.6099999999999,583.47,491.00000000000006,399.97
201000130,용남고속,99_2,일반형시내버스,16,14,2,518,518,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.9692803,37.24022905,청구1차아파트,286.32,242.63,184.22,157.59,157.91,195.81,303.92,546.41,851.87,626.1,617.14,714.76,882.6499999999999,798.91,741.4399999999999,747.72,807.96,906.67,1012.32,825.99,682.6099999999999,583.47,491.00000000000006,399.97
201000143,수원여객,11_1,일반형시내버스,763,497,266,121,121,0,시내,일반,경기도 수원시 곡선동,,,,,,,,127.022802,37.2343605,곡반정동차고지,494.0,394.0,312.0,291.0,356.0,690.0,1409.0,2270.0,2634.0,2070.0,2063.0,1963.0,1958.0,2099.0,2296.0,2242.0,2675.0,3055.0,3296.0,2338.0,1942.0,1401.0,1076.0,781.0
201000143,수원여객,112,일반형시내버스,552,432,120,47,47,0,시내,일반,경기도 수원시 곡선동,,,,,,,,127.022802,37.2343605,곡반정동차고지,494.95,394.51,312.55,291.47,356.8,690.29,1409.36,2270.04,2634.67,2070.77,2063.02,1963.54,1958.85,2099.58,2296.75,2242.6900000000005,2675.7,3055.63,3296.08,2338.24,1942.89,1401.6799999999998,1076.69,781.23
201000143,수원여객,80,일반형시내버스,3992,2644,1348,684,684,0,시내,일반,경기도 수원시 곡선동,,,,,,,,127.022802,37.2343605,곡반정동차고지,494.95,394.51,312.55,291.47,356.8,690.29,1409.36,2270.04,2634.67,2070.77,2063.02,1963.54,1958.85,2099.58,2296.75,2242.6900000000005,2675.7,3055.63,3296.08,2338.24,1942.89,1401.6799999999998,1076.69,781.23
201000143,용남고속,92,일반형시내버스,641,387,254,7,7,0,시내,일반,경기도 수원시 곡선동,,,,,,,,127.022802,37.2343605,곡반정동차고지,494.95,394.51,312.55,291.47,356.8,690.29,1409.36,2270.04,2634.67,2070.77,2063.02,1963.54,1958.85,2099.58,2296.75,2242.6900000000005,2675.7,3055.63,3296.08,2338.24,1942.89,1401.6799999999998,1076.69,781.23
201000144,수원여객,11_1,일반형시내버스,1504,1477,27,104,104,0,시내,일반,경기도 수원시 곡선동,1.0,1.0,,,1.0,,,127.0286852,37.2406862,축산물유통센터입구,161.0,165.0,130.0,115.0,113.0,143.0,203.0,250.0,324.0,289.0,289.0,304.0,323.0,334.0,350.0,382.0,418.0,489.0,524.0,448.0,378.0,345.0,284.0,212.0
201000144,수원여객,80,일반형시내버스,18789,18499,290,1001,1001,0,시내,일반,경기도 수원시 곡선동,1.0,1.0,,,1.0,,,127.0286852,37.2406862,축산물유통센터입구,161.77999999999997,165.73999999999998,130.17,115.44,113.35,143.22,203.95,250.83,324.0,289.01,289.42,304.04999999999995,323.90000000000003,334.18,350.19,382.62,418.11,489.11,524.36,448.91,378.79,345.01,284.45,212.27
201000144,용남고속,92,일반형시내버스,3959,3877,82,125,125,0,시내,일반,경기도 수원시 곡선동,1.0,1.0,,,1.0,,,127.0286852,37.2406862,축산물유통센터입구,161.77999999999997,165.73999999999998,130.17,115.44,113.35,143.22,203.95,250.83,324.0,289.01,289.42,304.04999999999995,323.90000000000003,334.18,350.19,382.62,418.11,489.11,524.36,448.91,378.79,345.01,284.45,212.27
201000151,대원고속,1007,직행좌석형시내버스,3,2,1,222,222,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9639223,37.240287,오목천주공아파트,178.0,176.0,103.0,89.0,93.0,160.0,297.0,430.0,548.0,402.0,402.0,428.0,489.0,482.0,477.0,496.0,554.0,686.0,738.0,551.0,433.0,377.0,308.0,250.0
201000151,경기고속,720_2,일반형시내버스,866,670,196,2208,2208,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9639223,37.240287,오목천주공아파트,178.0,176.0,103.0,89.0,93.0,160.0,297.0,430.0,548.0,402.0,402.0,428.0,489.0,482.0,477.0,496.0,554.0,686.0,738.0,551.0,433.0,377.0,308.0,250.0
201000151,용남고속,123A,맞춤형시내버스,82,51,31,32,32,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9639223,37.240287,오목천주공아파트,178.65,176.29,103.51,89.31,93.83,160.49,297.97,430.22,548.0699999999999,402.1,402.9,428.43,489.21,482.9,477.78,496.72,554.39,686.11,738.3100000000001,551.5,433.18,377.66,308.53,250.78
201000151,용남고속,99_2,일반형시내버스,8,6,2,278,278,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,1.0,,,,,126.9639223,37.240287,오목천주공아파트,178.65,176.29,103.51,89.31,93.83,160.49,297.97,430.22,548.0699999999999,402.1,402.9,428.43,489.21,482.9,477.78,496.72,554.39,686.11,738.3100000000001,551.5,433.18,377.66,308.53,250.78
201000152,대원고속,1007,직행좌석형시내버스,428,405,23,6,6,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.96800079999998,37.23999439999999,청구1차아파트,526.0,551.0,391.0,352.0,350.0,454.0,715.0,942.0,1297.0,1023.0,982.0,1068.0,1222.0,1183.0,1135.0,1162.0,1234.0,1367.0,1481.0,1210.0,1023.0,916.0,804.0,722.0
201000152,경기고속,720_2,일반형시내버스,4218,4030,188,1560,1560,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.9680008,37.2399944,청구1차아파트,526.0,551.0,391.0,352.0,350.0,454.0,715.0,942.0,1297.0,1023.0,982.0,1068.0,1222.0,1183.0,1135.0,1162.0,1234.0,1367.0,1481.0,1210.0,1023.0,916.0,804.0,722.0
201000152,용남고속,123A,맞춤형시내버스,140,116,24,72,72,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.96800079999998,37.23999439999999,청구1차아파트,526.0600000000001,551.6400000000001,391.92,352.59,350.26000000000005,454.99,715.6299999999999,942.55,1297.9599999999998,1023.02,982.86,1068.71,1222.76,1183.6799999999998,1135.75,1162.69,1234.37,1367.41,1481.26,1210.59,1023.34,916.45,804.0600000000001,722.7900000000001
201000152,용남고속,99_2,일반형시내버스,453,399,54,17,17,0,"시내,마을",일반,경기도 수원시 평동,1.0,1.0,,,1.0,,,126.96800079999998,37.23999439999999,청구1차아파트,526.0600000000001,551.6400000000001,391.92,352.59,350.26000000000005,454.99,715.6299999999999,942.55,1297.9599999999998,1023.02,982.86,1068.71,1222.76,1183.6799999999998,1135.75,1162.69,1234.37,1367.41,1481.26,1210.59,1023.34,916.45,804.0600000000001,722.7900000000001
